"ppt","sess","block","cond","stimulus","failtrial","response","rkey","RT","score","cumulative_score","R"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1233,10,1860,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1094,10,1870,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1177,-10,1860,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2740,-10,1850,"C"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1980,10,1860,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",970,10,1870,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",885,10,1880,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",970,10,1890,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1611,10,1900,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1065,10,1910,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2376,10,1920,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2291,10,1930,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1160,10,1940,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1176,10,1950,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",2205,10,1960,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1045,10,1970,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1908,10,1980,"C"
"1","1","1","MANUAL","n",TRUE,"FALSE_ALARM_CONFLICT","F",2118,-10,1970,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",954,10,1980,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",918,10,1990,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1078,10,2000,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",747,10,2010,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",934,10,2020,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1041,10,2030,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2185,10,2040,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1026,10,2050,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1961,10,2060,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1290,10,2070,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1674,-10,2060,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",957,10,2070,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",805,10,2080,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1145,10,2090,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",931,10,2100,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1034,10,2110,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",968,10,2120,"C"
"1","1","1","MANUAL","n",TRUE,"FALSE_ALARM_CONFLICT","F",1462,-10,2110,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1017,10,2120,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",920,10,2130,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1155,10,2140,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1057,10,2150,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1876,10,2160,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1636,10,2170,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1866,10,2180,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1145,10,2190,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2310,10,2200,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2148,10,2210,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2165,10,2220,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",806,10,2230,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",967,-10,2220,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2414,-10,2210,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",949,10,2220,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",966,10,2230,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",770,10,2240,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",946,10,2250,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",907,10,2260,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1045,10,2270,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1028,10,2280,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2856,-10,2270,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1914,-10,2260,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",883,10,2270,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1849,-10,2260,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",287,-10,2250,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1091,10,2260,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3746,10,2270,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1845,10,2280,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1609,10,2290,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1892,10,2300,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1346,10,2310,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1947,-10,2300,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",4804,-10,2290,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",995,10,2300,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1802,-10,2290,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1595,10,2300,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",792,10,2310,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2586,10,2320,"N"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",1062,-10,2310,"N"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",2505,-10,2300,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1606,10,2310,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",966,10,2320,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",965,10,2330,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",826,10,2340,"C"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",742,10,2350,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",870,10,2360,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",1675,-10,2350,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",981,10,2360,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1271,10,2370,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1640,10,2380,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",2485,-10,2370,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1354,10,2380,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1172,10,2390,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",885,10,2400,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1210,10,2410,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2137,10,2420,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",805,10,2430,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2226,10,2440,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",929,10,2450,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2523,10,2460,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1458,10,2470,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1785,10,2480,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",2072,10,2490,"N"
"1","1","1","MANUAL","c",TRUE,"FALSE_ALARM_NON_CONFLICT","J",1687,-10,2480,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2280,10,2490,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1690,10,2500,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2114,10,2510,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2002,10,2520,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1938,-10,2510,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1869,10,2520,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1890,10,2530,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1066,-10,2520,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1604,10,2530,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2405,10,2540,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1746,10,2550,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",4203,10,2560,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1190,10,2570,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",2292,10,2580,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2340,10,2590,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",937,10,2600,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",905,10,2610,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",1394,-10,2600,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1054,10,2610,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1250,10,2620,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",966,10,2630,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",778,10,2640,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1018,10,2650,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1065,10,2660,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1031,10,2670,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",965,10,2680,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",916,10,2690,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1225,10,2700,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2952,-10,2690,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",874,10,2700,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",897,-10,2690,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",996,-10,2680,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1214,10,2690,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",885,-10,2680,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2503,10,2690,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",1145,-10,2680,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1039,10,2690,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1317,10,2700,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2680,10,2710,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2034,-10,2700,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1999,10,2710,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",886,10,2720,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2389,10,2730,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1139,10,2740,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",2088,10,2750,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1586,10,2760,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1480,10,2770,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1318,10,2780,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2345,10,2790,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1207,10,2800,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2313,10,2810,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2650,10,2820,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1032,10,2830,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1573,10,2840,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",920,10,2850,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2085,10,2860,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2490,10,2870,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1620,10,2880,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2056,10,2890,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",810,10,2900,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2370,10,2910,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",938,10,2920,"C"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",953,10,2930,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1800,10,2940,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1650,10,2950,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",869,10,2960,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2500,10,2970,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2070,10,2980,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1322,10,2990,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",787,10,3000,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",905,-10,2990,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1026,10,3000,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",851,10,3010,"C"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",802,10,3020,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2566,-10,3010,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2203,10,3020,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1831,10,3030,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1768,10,3040,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1722,10,3050,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1558,10,3060,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1605,-10,3050,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3025,10,3060,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2226,10,3070,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1562,10,3080,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1018,10,3090,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",794,10,3100,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1957,10,3110,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",822,10,3120,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1255,10,3130,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1173,10,3140,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",925,10,3150,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",966,10,3160,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1971,10,3170,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1675,10,3180,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",2186,-10,3170,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",799,-10,3160,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",922,10,3170,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1016,10,3180,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",786,10,3190,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1201,10,3200,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1867,10,3210,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1176,10,3220,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",765,10,3230,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2361,10,3240,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1145,10,3250,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2370,10,3260,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2099,10,3270,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1062,10,3280,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2122,10,3290,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",745,10,3300,"N"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",1607,-10,3290,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1619,10,3300,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3302,10,3310,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1045,10,3320,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3561,10,3330,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1554,10,3340,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1273,10,3350,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1218,10,3360,"C"
"1","1","1","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",2340,-10,3350,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1897,10,3360,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1402,10,3370,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1560,10,3380,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2746,10,3390,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2056,10,3400,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2178,10,3410,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1782,10,3420,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1541,10,3430,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1145,-10,3420,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1191,10,3430,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",760,10,3440,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",858,10,3450,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",795,10,3460,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",820,10,3470,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",885,10,3480,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",754,-10,3470,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1504,10,3480,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2359,10,3490,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",858,10,3500,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",728,10,3510,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",694,10,3520,"C"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",890,-10,3510,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2014,10,3520,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2818,10,3530,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1714,10,3540,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",936,10,3550,"C"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1620,10,3560,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",965,10,3570,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1042,10,3580,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",868,10,3590,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1306,10,3600,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2468,10,3610,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2066,10,3620,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1858,10,3630,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1912,10,3640,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",886,10,3650,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1842,10,3660,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2889,10,3670,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1846,10,3680,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",932,10,3690,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2378,10,3700,"N"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",3442,10,3710,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1705,10,3720,"C"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2010,10,3730,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1282,10,3740,"N"
"1","1","1","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3272,10,3750,"C"
"1","1","1","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",914,10,3760,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2600,10,3770,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3654,10,3780,"N"
"1","1","1","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1445,-10,3770,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2382,10,3780,"N"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2886,10,3790,"N"
"1","1","1","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1091,10,3800,"C"
"1","1","1","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",938,10,3810,"N"
